PROVEEDOR,CATEGORIA,ID_ARTICULO,UPC,DESC_ARTICULO,DIVISION,PLAZA,MERCADO,CAMPO,NUM_TIENDA,NOMBRE_TIENDA,INVENTARIO_UDS,INVENTARIO_PESOS,VENTA_UDS_PTD,VENTA_PESOS_PTD,VENTA_PERDIDA_PESOS,ESTATUS
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019232,75074876,PALL MALL XL RED & CLICK 15S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30103,1290,Isla Raza,0,0,0.04,1.72,66,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023361,7.50303E+12,MARLBORO  MARLBORO CRAFTED 2.0 GOLD KS BOX 20 STD - VAO CAJETILLA PZ,30 Jalisco-Baja California-Sonora,610 Baja California (Ensenada),M610,C61001,2795,SAUZAL,0,0,0.14,8.73,83,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000093,7.7023E+12,VUSE GO 3000 APPLE SOUR 34 MG 1 PZ,20 México,890 Quintana Roo,M890,C89008,2771,ITZAMNA,0,0,0.29,73.89,28,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019228,75074883,PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M504,C50402,1507,Rosario,0,0,0.04,1.72,9,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000090,7.7023E+12,VUSE GO 3000 BLUE RASPBERRY 34 MG 1 PZ,20 México,890 Quintana Roo,M890,C89009,2170,PUERTO MORELOS II,0,0,0.71,184.73,27,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014569,75068813,MARLBORO RED 100 CAPS 14 1CAJE,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,1133,Fresnos,0,0,0.29,14.78,61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,20 México,200 México,M202,C20206,744,Izazaga,0,0,0.29,24.38,51,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M203,C20302,803,Forestal,0,0,0.32,22.17,61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023317,75078843,MONTANA SHOTS CLASSICS 25 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30106,947,Juan Manuel,0,0,0.57,24.63,54,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,20 México,200 México,M205,C20505,1185,Pedro Henriquez Ureña,0,0,0.46,32.02,16,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000083,7.7023E+12,VUSE VIVID BLUEBERRY ICE 18 MG 1 PZ,20 México,200 México,M205,C20504,2685,DIVISION DEL NTE Y SAN BORJA,0,0,0.18,23.09,82,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M501,C50103,1363,Prolongacion Benito Juarez,0,0,0.32,22.17,105,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,50 Nuevo León,500 Nuevo León,M505,C50504,985,Barragan,0,0,0.57,35.47,88,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60003,1875,PASEO DEL CEDRO,0,0,0.64,39.88,50,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000082,7.7023E+12,VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ,20 México,200 México,M202,C20202,718,Plaza Olimpia,0,0,0.07,9.24,28,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000080,7.7023E+12,VUSE VIVID MINT ICE 0 MG 1 PZ,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60007,2377,LIENZO CHARRO CARRETERA LIBRE TIJ-ENS,0,0,0.11,14.88,10,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023361,7.50303E+12,MARLBORO  MARLBORO CRAFTED 2.0 GOLD KS BOX 20 STD - VAO CAJETILLA PZ,50 Nuevo León,500 Nuevo León,M507,C50701,119,Queretaro,0,0,0.07,4.06,35,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100016412,75071479,PALL MALL WHITE 20,20 México,200 México,M205,C20505,2544,MALITZIN,0,0,2.86,162.56,105,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023685,75007461,TEREA RUSSET CAJETILLA PZ,20 México,200 México,M202,C20202,1008,Pino Suarez,0,0,0.29,17.98,5,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100021814,7.50302E+12,CAMEL SWITCH 100S 27.4 G,50 Nuevo León,500 Nuevo León,M500,C50002,151,Garibaldi,0,0,0.11,6.74,55,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019228,75074883,PALL MALL XL WHITE& CLICK 15S 1 CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M103,C10306,1451,Heroes De La Reforma,0,0,0.14,7.41,77,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100017982,75071776,PALL MALL CLASSICS 20,20 México,200 México,M200,C20008,728,Sullivan,0,0,0.54,24.14,50,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100021048,75005481,LM LM 25S 25S 1 CAJETILLA,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30001,561,Arboledas,0,0,0.57,28.08,11,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080763,7.50161E+12,HUMIDIBG PURO PLATINUM CAJET,50 Nuevo León,500 Nuevo León,M503,C50304,529,Concordia,0,0,0.46,39.62,109,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30003,1157,Bizet Y Sanzio,0,0,0.93,66.19,31,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080687,75021597,MARLBORO CIGARR 100S CD CAJET,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10004,1636,Juan B. Tijerina,1,74.07,1.75,129.63,90,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100006296,75053758,MARLBORO TABACO REPOSADO GOLD,20 México,200 México,M202,C20205,1570,Cecilio Robelo,0,0,0.07,4.06,29,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022845,7.50303E+12,MARLBORO SUMMER LATA 23 CAJET PZ,50 Nuevo León,500 Nuevo León,M507,C50707,403,Plaza Revolucion,0,0,0.15,8.68,109,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M200,C20007,3032,ALBERTO EINSTEN,0,0,0.36,24.63,62,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M503,C50304,421,Andromeda,0,0,0.36,92.36,15,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000090,7.7023E+12,VUSE GO 3000 BLUE RASPBERRY 34 MG 1 PZ,20 México,200 México,M203,C20304,1196,Ajusco y Teya,0,0,0.18,46.18,91,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000080,7.7023E+12,VUSE VIVID MINT ICE 0 MG 1 PZ,50 Nuevo León,500 Nuevo León,M508,C50806,2105,Bengali,0,0,0.04,4.62,7,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,20 México,200 México,M200,C20001,622,Plaza Sogue,0,0,0.29,19.7,87,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000082,7.7023E+12,VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,1792,Carretera a la Colorada,0,0,0.11,13.85,72,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000092,7.7023E+12,VUSE GO 3000 BLUEBERRY ICE 34 MG 1 PZ,20 México,200 México,M200,C20003,708,Ferroc. De Cuernavaca,0,0,0.32,83.13,96,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100011673,75063825,CHESTERFIELD BLUE 20 1CAJ,20 México,200 México,M204,C20407,2102,Tres Lagos,0,0,0.04,2.03,35,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100014850,4.0331E+12,"WINSTON CLASSIC 25S		",50 Nuevo León,500 Nuevo León,M500,C50006,865,Antillon,0,0,0.46,28.82,50,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100013891,75064778,PALL MALL RED 25 1PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10003,1173,Pemex Y Puerta Delsol,0,0,0.18,11.9,81,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50602,974,Pelicano,0,0,0.68,46.8,33,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40003,672,Ex Hacienda Los Rdz,0,0,0.07,4.5,6,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000085,7.7072E+12,VUSE GO 700 BLUEBERRY ICE 34 MG 1 PZ,20 México,200 México,M205,C20504,2685,DIVISION DEL NTE Y SAN BORJA,0,0,0.54,43.41,36,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022335,75019587,MARLBORO CRAFTED 15S CAJETILLAPZ,20 México,200 México,M201,C20102,2584,SAN FRANCISCO,0,0,1.39,60.04,46,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M203,C20304,1703,LUIS CABRERA ESQ. NARANJOS,0,0,0.43,31.71,88,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019232,75074876,PALL MALL XL RED & CLICK 15S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M502,C50207,812,El Milagro,0,0,0.14,6.9,28,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M103,C10301,1402,Pico De Board,0,0,0.43,26.19,37,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100013110,75065515,MARLBORO RUBY 14 1CAJETILLA,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M103,C10305,861,Y Griega,0,0,0.36,19.84,78,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M200,C20002,565,Emilio Castelar,0,0,0.39,27.09,70,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019958,75074920,PALL MALL XL ICEBER 20S 1 CAJETILLA,10 Coahuila-Tamaulipas,400 Coahuila (Saltillo),M400,C40008,665,Carretera A Torreon,0,0,0.39,24.72,69,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019232,75074876,PALL MALL XL RED & CLICK 15S 1 CAJETILLA,20 México,200 México,M200,C20008,2512,RIO RHIN,0,0,0.04,1.72,55,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023714,75080105,LUCKY STRIKE LATA CLÁSICA RED 20 PZ,30 Jalisco-Baja California-Sonora,650 Sonora (Hermosillo),M650,C65002,2107,PEDRO MORENO E IRENEO MICHEL,0,0,0.11,6.1,25,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,20 México,200 México,M202,C20206,1682,Metro Chabacano,0,0,0.07,4.5,83,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080898,42138051,WINSTON CIGARR BLUE 20S CAJET,50 Nuevo León,500 Nuevo León,M505,C50506,1112,Diego Diaz y Nogalar,0,0,0.36,20.32,78,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022276,75004415,MARLBORO EXOTIC VISTA EXOTIC 1 CAJETILLA,20 México,200 México,M203,C20306,1446,Sauzales,0,0,0.07,4.5,101,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,50 Nuevo León,500 Nuevo León,M501,C50105,1796,Ruiz Cortines y Sierra Nevada,0,0,0.04,3.05,19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,20 México,200 México,M204,C20410,1076,Aeropuerto Sala Bravo,0,0,0.21,55.42,44,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,50 Nuevo León,500 Nuevo León,M505,C50502,100,Matehuala,0,0,0.04,2.03,56,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022971,7.50302E+12,CAMEL CAMEL FILTERS ORIGINAL 25S 29 GR,30 Jalisco-Baja California-Sonora,600 Baja California (Tijuana),M600,C60002,2378,LOS OLIVOS E IMPERIAL,0,0,0.61,41.6,64,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080896,40331362,WINSTON CIGARR CLASSIC  14S CAJET,50 Nuevo León,500 Nuevo León,M502,C50203,2386,Los Pinos y Las Flores,0,0,0.43,18.47,65,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M502,C50201,393,Valle De S. Rafael,0,0,0.29,19.7,82,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M506,C50604,2314,ALTAMISA Y ASTROS,0,0,0.64,44.34,104,DESABASTO
"2216 NUEVA DISTABAC, S.A. DE C.V.",008 Cigarros,100080381,7.50161E+12,MATACAN PURO NO.7 CAJET,30 Jalisco-Baja California-Sonora,300 Jalisco,M300,C30009,2017,PROLONGACION 8 DE JULIO ESQ. ATARDECER,0,0,0.04,1.69,67,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023317,75078843,MONTANA SHOTS CLASSICS 25 PZ,20 México,200 México,M204,C20401,2582,LEGARIA,0,0,1.14,49.26,21,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100020899,7.50103E+12,VUSE DISPOS GOLDEN  1 PZ,20 México,800 Yucatán,M800,C80002,2368,MONTECARLO,0,0,0.29,24.38,32,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000086,7.7023E+12,VUSE GO 700 BERRY BLEND 34 MG 1 PZ,20 México,200 México,M200,C20002,1535,Hesiodo,0,0,0.43,29.56,27,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100080644,8346917,PALL MALL WHITE AND CLICK 20,50 Nuevo León,500 Nuevo León,M503,C50304,1626,Hacienda Las Yucas,0,0,0.39,24.72,101,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023892,7.50303E+12,MARLBORO BLOSSOM MIST MNT LATA DISCO 24 PZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30102,572,Los Cisnes,0,0,0.04,2.25,15,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100014571,75069506,CHESTERFIELD ORIGIN REMIX 100 1CAJE,50 Nuevo León,500 Nuevo León,M503,C50305,1617,Jeronimo Trevino esq. P. Diaz,0,0,0.07,4.06,45,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,50 Nuevo León,500 Nuevo León,M500,C50001,882,Correos Washington,0,0,0.14,8.01,83,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000087,7.7023E+12,VUSE GO 700 GRAPE ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M501,C50106,1874,JARDINES DE LA SILLA Y PALMAS,0,0,0.36,24.63,95,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,50 Nuevo León,500 Nuevo León,M502,C50201,616,Talaverna,0,0,0.04,3.05,40,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100023126,7.50103E+12,VUSE GRAPHITE BLACK DEVICE 1 PZ,20 México,200 México,M201,C20102,2480,MARICOPA ESQUINA DAKOTA,0,0,0.14,12.19,61,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019233,75074999,PALL MALL XL MYKONO 15S 1 CAJETILLA,20 México,200 México,M204,C20403,1734,Sor Juana Inés,0,0,1.57,75.86,35,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M504,C50404,163,San Agustin,0,0,0.29,73.89,109,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080903,75042646,MALBORO CIGARR GOLD 100 14S CAJET,50 Nuevo León,500 Nuevo León,M504,C50406,1150,Nueva Los Garza,0,0,1.07,55.56,84,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M200,C20006,2354,GENERAL SALVADOR ALVARADO,0,0,0.46,32.02,106,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M200,C20005,510,Tokio,0,0,0.21,14.78,52,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100012153,75063504,LUCKY STRIKE 20S ME TDC 1PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10005,2188,Zaragoza y Calle Octava,0,0,0.21,15.87,77,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022965,75019570,MARLBORO CRAFTED 2.0 GOLD KS BOX 20,20 México,200 México,M203,C20306,2208,BOMBAS ESQUINA RANCHO GUADALUPE,1,56.9,1.08,61.27,107,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000085,7.7072E+12,VUSE GO 700 BLUEBERRY ICE 34 MG 1 PZ,20 México,200 México,M205,C20502,1650,Metro Constitucion,1,129.31,1.39,115.46,73,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100015648,75070588,LUCKY STRIKE 100S MYSTIC 1 CAJETILLA,10 Coahuila-Tamaulipas,110 Tamaulipas (Matamoros),M110,C11002,1830,Argentina y Camino Real,0,0,0.07,4.83,27,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",062 RRPs (Vapor y tabaco calentado),100023683,75006341,TEREA GREEN ZING CAJETILLA PZ,20 México,200 México,M204,C20401,239,Lomas de Sotelo,0,0,0.57,35.96,19,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000088,7.7023E+12,VUSE GO 700 MANGO ICE 34 MG 1 PZ,20 México,200 México,M201,C20102,1099,Insurgentes Sur,0,0,0.71,55.73,41,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000089,7.7023E+12,VUSE GO 3000 MENTHOL ICE 34 MG 1 PZ,50 Nuevo León,500 Nuevo León,M503,C50308,804,Puerta Anahuac,0,0,0.18,46.18,12,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080820,75031053,MARLBORO CIGARR ICEEXPRESS CAJET,30 Jalisco-Baja California-Sonora,620 Baja California (Mexicali),M620,C62002,2212,SAN LUIS RIO COLORADO Y SABINA,0,0,0.46,34.39,67,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000082,7.7023E+12,VUSE VIVID STRAWBERRY ICE 18 MG 1 PZ,20 México,890 Quintana Roo,M890,C89004,2172,ISLA MUJERES,0,0,1.07,138.55,30,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100080897,42138037,WINSTON CIGARR CLASSIC 20S CAJET,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30105,1719,Plaza Tapatia,0,0,0.14,8.13,78,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100019958,75074920,PALL MALL XL ICEBER 20S 1 CAJETILLA,50 Nuevo León,500 Nuevo León,M502,C50202,918,Telefonos,0,0,0.39,24.72,52,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,100080802,75027766,PALL MALL RED AND CLICK 20,50 Nuevo León,500 Nuevo León,M502,C50206,606,Apocaca Industrial,0,0,1,62.93,80,DESABASTO
"1852 BRITISH AMERICAN TOBACCO MEXICO COMERCIAL, S.A. DE C.V.",008 Cigarros,101000084,7.7072E+12,VUSE  GO 700 MENTHOL ICE 34 MG 1 PZ,10 Coahuila-Tamaulipas,100 Tamaulipas (Reynosa),M100,C10001,934,Berrendo,0,0,0.43,34.06,32,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022965,75019570,MARLBORO CRAFTED 2.0 GOLD KS BOX 20,20 México,200 México,M203,C20304,1704,Ajusco Esq. Tizimin,0,0,1.36,77.22,48,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100023889,7.50303E+12,MARLBORO FOREST FUSION MNT LATA DISCO 24,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30110,2851,LAZARO CARDENAS,0,0,0.14,8.99,73,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022995,7.50302E+12,WINSTON WINSTON RED 25S 1 PZ,20 México,200 México,M202,C20202,1453,Uruguay,0,0,0.29,12.32,94,DESABASTO
"6247 MAS BODEGA Y LOGISTICA, S.A. DE C.V.",008 Cigarros,100022971,7.50302E+12,CAMEL CAMEL FILTERS ORIGINAL 25S 29 GR,50 Nuevo León,500 Nuevo León,M504,C50408,2626,TERRALTA,0,0,0.7,43.78,82,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100080862,75038007,BENSON&HEDGE CIGARR MENTHOL 14S CAJET,50 Nuevo León,500 Nuevo León,M508,C50801,2627,CERRADAS MAGENTA,0,0,0.04,1.72,71,DESABASTO
"1822 PHILIP MORRIS MEXICO, S.A. DE C.V.",008 Cigarros,100022331,75004408,MARLBORO VISTA ARTIC 14S CAJETILLAPZ,30 Jalisco-Baja California-Sonora,300 Jalisco,M301,C30107,786,Jesus Garcia,0,0,0.04,1.69,68,DESABASTO
